,address
15746,"113.35,22.99"
15747,"113.48,22.80"
15748,"113.37,23.36"
15749,"113.91,22.81"
15750,"113.77,23.22"
15751,"113.42,22.90"
15752,"113.24,23.06"
15753,"113.75,23.28"
15754,"113.59,23.59"
15755,"113.45,22.86"
15756,"113.45,23.23"
15757,"113.52,23.34"
15758,"113.32,23.14"
15759,"113.84,22.73"
15760,"113.91,23.44"
15761,"113.96,22.63"
15762,"113.50,23.46"
15763,"113.40,23.03"
15764,"113.71,23.38"
15765,"113.68,23.28"
15766,"113.63,22.42"
15767,"114.55,22.49"
15768,"113.67,23.72"
15769,"113.65,23.52"
15770,"114.02,22.62"
15771,"113.46,23.55"
15772,"113.81,22.67"
15773,"113.50,23.42"
15774,"113.41,23.68"
15775,"113.53,23.06"
15776,"113.42,22.77"
15777,"113.23,23.07"
15778,"113.37,23.45"
15779,"114.19,22.68"
15780,"114.47,22.64"
15781,"113.42,23.25"
15782,"113.90,22.66"
15783,"113.45,23.39"
15784,"113.30,22.99"
15785,"113.83,23.15"
15786,"113.42,22.80"
15787,"113.36,23.35"
15788,"113.89,22.58"
15789,"113.72,23.72"
15790,"114.49,22.49"
15791,"113.45,23.14"
15792,"113.73,23.39"
15793,"114.28,22.65"
15794,"113.76,23.20"
15795,"114.34,22.72"
15796,"113.85,22.82"
15797,"113.30,23.46"
15798,"114.24,22.63"
15799,"114.45,22.59"
15800,"113.85,23.29"
15801,"113.47,23.44"
15802,"113.94,22.73"
15803,"113.57,22.30"
15804,"113.29,23.21"
15805,"113.23,23.36"
15806,"113.49,23.03"
15807,"114.58,22.64"
15808,"113.65,22.66"
15809,"113.33,23.44"
15810,"113.61,23.23"
15811,"113.35,23.07"
15812,"113.56,23.30"
15813,"113.65,23.12"
15814,"113.51,23.13"
15815,"114.10,22.60"
15816,"113.94,22.78"
15817,"113.83,22.61"
15818,"113.73,23.23"
15819,"113.56,22.66"
15820,"113.85,23.25"
15821,"113.80,22.71"
15822,"113.73,23.18"
15823,"113.55,22.78"
15824,"114.20,22.64"
15825,"114.00,22.65"
15826,"113.61,23.29"
15827,"113.60,22.33"
15828,"113.36,23.12"
15829,"114.10,22.73"
15830,"113.48,23.15"
15831,"113.35,22.82"
15832,"113.32,23.10"
15833,"114.30,22.63"
15834,"113.67,22.55"
15835,"113.83,22.68"
15836,"113.52,23.06"
15837,"114.34,22.63"
15838,"113.22,23.46"
15839,"113.85,23.84"
15840,"113.88,22.67"
15841,"113.23,23.41"
15842,"113.64,23.62"
15843,"113.18,23.50"
15844,"114.26,22.62"
15845,"113.29,23.13"
15846,"113.82,22.75"
15847,"113.96,22.74"
15848,"114.09,22.54"
15849,"114.36,22.70"
15850,"113.29,22.89"
15851,"113.08,23.34"
15852,"113.36,23.41"
15853,"113.77,22.60"
15854,"113.42,23.65"
15855,"113.91,22.59"
15856,"114.39,22.70"
15857,"113.21,23.16"
15858,"114.15,22.56"
15859,"113.64,22.40"
15860,"113.75,23.22"
15861,"113.71,23.47"
15862,"113.52,23.05"
15863,"113.78,23.20"
15864,"113.93,22.65"
15865,"114.18,22.58"
15866,"113.57,22.65"
15867,"114.34,22.60"
15868,"114.21,22.64"
15869,"113.44,23.32"
15870,"113.59,23.17"
15871,"113.40,23.22"
15872,"113.06,23.39"
15873,"113.90,23.47"
15874,"113.80,22.61"
15875,"113.45,22.95"
15876,"113.89,23.43"
15877,"113.71,23.59"
15878,"113.86,23.30"
15879,"113.87,22.84"
15880,"113.33,22.96"
15881,"113.49,23.14"
15882,"113.20,23.22"
15883,"114.25,22.70"
15884,"113.95,22.58"
15885,"113.21,23.33"
15886,"113.49,23.51"
15887,"113.87,22.57"
15888,"113.60,23.55"
15889,"113.23,23.38"
15890,"113.73,23.71"
15891,"113.85,22.56"
15892,"113.31,23.04"
15893,"113.83,22.81"
15894,"113.62,23.25"
15895,"113.43,22.93"
15896,"113.56,22.75"
15897,"113.25,23.23"
15898,"113.71,23.26"
15899,"113.88,22.83"
15900,"114.37,22.77"
15901,"113.31,23.23"
15902,"113.94,22.77"
15903,"114.03,22.51"
15904,"113.14,23.39"
15905,"113.42,23.35"
15906,"113.29,23.28"
15907,"114.35,22.78"
15908,"113.82,22.63"
15909,"113.54,22.78"
15910,"113.99,22.57"
15911,"113.22,23.45"
15912,"114.08,22.71"
15913,"113.84,22.69"
15914,"113.63,23.37"
15915,"114.49,22.60"
15916,"113.46,23.02"
15917,"113.53,22.94"
15918,"113.82,23.30"
15919,"113.29,23.39"
15920,"113.86,22.63"
15921,"113.44,23.61"
15922,"113.61,23.54"
15923,"113.44,23.46"
15924,"113.54,23.55"
15925,"113.60,23.13"
15926,"113.76,23.57"
15927,"113.45,22.80"
15928,"114.08,22.53"
15929,"113.55,23.32"
15930,"113.93,22.79"
15931,"113.80,23.27"
15932,"113.55,22.80"
15933,"113.99,22.52"
15934,"113.18,23.41"
15935,"113.46,23.21"
15936,"113.43,22.94"
15937,"113.37,23.17"
15938,"114.17,22.59"
15939,"113.41,22.78"
15940,"113.40,22.86"
15941,"114.24,22.57"
15942,"114.26,22.74"
15943,"113.52,23.41"
15944,"113.82,22.74"
15945,"113.44,22.94"
15946,"113.98,22.63"
15947,"114.08,22.67"
15948,"113.38,22.89"
15949,"113.80,23.24"
15950,"113.26,23.57"
15951,"113.66,23.15"
15952,"113.92,22.48"
15953,"113.28,23.05"
15954,"113.29,23.17"
15955,"113.54,23.15"
15956,"113.45,23.00"
15957,"113.39,23.18"
15958,"113.85,22.66"
15959,"113.76,23.22"
15960,"113.77,23.47"
15961,"113.46,22.74"
15962,"113.78,23.23"
15963,"114.10,22.64"
15964,"113.58,23.61"
15965,"113.57,22.67"
15966,"113.27,23.29"
15967,"113.43,23.26"
15968,"114.18,22.62"
15969,"113.98,22.52"
15970,"114.03,22.57"
15971,"114.48,22.58"
15972,"113.57,22.71"
15973,"113.26,23.31"
15974,"113.77,23.71"
15975,"113.87,22.61"
15976,"113.52,22.93"
15977,"113.44,23.11"
15978,"113.47,22.77"
15979,"113.92,22.55"
15980,"113.58,23.20"
15981,"113.85,22.54"
15982,"114.50,22.45"
15983,"113.64,23.49"
15984,"114.05,22.53"
15985,"113.44,22.80"
15986,"113.98,22.66"
15987,"113.36,22.91"
15988,"113.17,23.49"
15989,"114.23,22.57"
15990,"114.34,22.66"
15991,"113.39,23.09"
15992,"113.64,23.34"
15993,"113.72,23.35"
15994,"113.99,22.67"
15995,"113.34,23.11"
15996,"113.49,23.01"
15997,"113.66,23.60"
15998,"114.54,22.63"
15999,"113.58,23.18"
16000,"113.56,23.18"
16001,"113.89,22.48"
16002,"113.34,23.26"
16003,"113.58,22.31"
16004,"113.50,23.66"
16005,"113.83,22.65"
16006,"113.45,23.05"
16007,"113.20,23.08"
16008,"114.26,22.66"
16009,"113.54,23.35"
16010,"113.92,22.72"
16011,"113.20,23.46"
16012,"113.60,23.32"
16013,"113.42,23.20"
16014,"114.25,22.74"
16015,"113.35,23.47"
16016,"113.60,23.58"
16017,"113.83,23.12"
16018,"113.26,23.51"
16019,"113.34,23.00"
16020,"113.52,23.16"
16021,"113.60,23.26"
16022,"113.64,22.61"
16023,"113.43,22.87"
16024,"113.43,22.85"
16025,"114.30,22.72"
16026,"113.79,22.74"
16027,"113.43,23.44"
16028,"114.00,23.85"
16029,"114.56,22.48"
16030,"113.35,23.05"
16031,"113.58,23.52"
16032,"113.47,22.73"
16033,"113.32,22.86"
16034,"113.20,23.34"
16035,"113.76,23.16"
16036,"113.84,22.82"
16037,"113.66,23.66"
16038,"113.95,22.49"
16039,"114.01,22.53"
16040,"113.51,23.60"
16041,"113.73,23.74"
16042,"113.34,23.05"
16043,"113.26,23.46"
16044,"113.47,23.06"
16045,"113.36,23.24"
16046,"113.51,23.28"
16047,"113.64,23.39"
16048,"113.41,23.71"
16049,"113.45,23.33"
16050,"113.49,23.34"
16051,"113.65,22.27"
16052,"114.01,22.56"
16053,"114.50,22.47"
16054,"114.02,22.70"
16055,"114.54,22.50"
16056,"113.96,22.76"
16057,"114.05,22.50"
16058,"113.45,23.42"
16059,"113.33,22.85"
16060,"114.24,22.70"
16061,"114.25,22.69"
16062,"114.04,22.73"
16063,"113.53,23.25"
16064,"113.13,23.32"
16065,"113.35,22.97"
16066,"113.78,23.29"
16067,"113.11,23.47"
16068,"113.42,22.97"
16069,"113.31,23.51"
16070,"113.53,23.19"
16071,"113.91,23.45"
16072,"113.51,23.39"
16073,"113.84,23.45"
16074,"113.27,23.17"
16075,"113.15,23.33"
16076,"113.96,22.66"
16077,"113.76,23.17"
16078,"113.34,22.91"
16079,"113.13,23.46"
16080,"113.43,22.90"
16081,"113.42,23.61"
16082,"113.19,23.37"
16083,"113.79,22.65"
16084,"113.34,23.09"
16085,"113.93,22.62"
16086,"113.91,22.66"
16087,"113.28,23.36"
16088,"113.52,23.10"
16089,"113.63,23.11"
16090,"113.64,23.23"
16091,"113.51,23.15"
16092,"113.27,23.18"
16093,"113.74,23.25"
16094,"113.39,23.13"
16095,"113.79,22.41"
16096,"113.55,23.09"
16097,"113.47,23.45"
16098,"113.21,23.32"
16099,"113.80,22.73"
16100,"113.80,23.44"
16101,"113.80,22.66"
16102,"113.29,23.45"
16103,"114.13,22.64"
16104,"113.45,23.09"
16105,"113.33,23.48"
16106,"114.03,22.53"
16107,"113.62,22.35"
16108,"113.20,23.40"
16109,"113.60,23.36"
16110,"113.68,23.52"
16111,"113.29,23.20"
16112,"113.54,22.87"
16113,"114.13,22.58"
16114,"114.32,22.76"
16115,"113.32,23.05"
16116,"113.57,22.76"
16117,"113.24,23.19"
16118,"113.52,23.12"
16119,"113.84,22.60"
16120,"113.42,23.43"
16121,"113.99,22.71"
16122,"114.30,22.62"
16123,"113.96,22.73"
16124,"113.60,22.65"
16125,"113.49,23.50"
16126,"114.51,22.55"
16127,"114.20,22.62"
16128,"113.81,23.62"
16129,"113.24,23.13"
16130,"113.43,22.75"
16131,"113.52,23.23"
16132,"113.78,22.65"
16133,"113.45,22.89"
16134,"113.89,22.68"
16135,"113.85,22.59"
16136,"113.80,23.30"
16137,"113.41,22.80"
16138,"113.33,23.27"
16139,"113.62,22.63"
16140,"113.61,23.52"
16141,"113.56,23.19"
16142,"113.67,23.17"
16143,"113.16,23.40"
16144,"113.24,23.49"
16145,"113.77,23.46"
16146,"113.84,23.30"
16147,"113.51,22.82"
16148,"113.27,23.25"
16149,"113.98,22.62"
16150,"113.97,22.52"
16151,"113.06,23.38"
16152,"113.21,23.26"
16153,"113.19,23.40"
16154,"113.41,23.18"
16155,"114.07,22.75"
16156,"113.41,23.29"
16157,"114.34,22.79"
16158,"113.81,23.23"
16159,"113.47,23.30"
16160,"113.10,23.37"
16161,"113.46,23.45"
16162,"114.04,22.55"
16163,"113.73,23.16"
16164,"113.33,23.50"
16165,"113.32,23.45"
16166,"113.20,23.35"
16167,"113.61,22.80"
16168,"113.43,23.08"
16169,"113.71,22.43"
16170,"113.46,23.22"
16171,"113.43,22.74"
16172,"114.10,22.72"
16173,"113.48,22.96"
16174,"114.09,22.75"
16175,"114.48,22.51"
16176,"113.23,23.23"
16177,"113.27,23.35"
16178,"114.09,22.57"
16179,"113.78,23.50"
16180,"114.23,22.56"
16181,"114.26,22.68"
16182,"114.33,22.74"
16183,"113.62,23.12"
16184,"113.93,22.72"
16185,"113.72,23.31"
16186,"114.44,22.62"
16187,"114.06,22.76"
16188,"113.70,22.60"
16189,"113.91,22.69"
16190,"113.09,23.29"
16191,"113.53,23.35"
16192,"113.32,23.31"
16193,"114.02,22.73"
16194,"113.19,23.16"
16195,"113.81,23.26"
16196,"113.58,23.44"
16197,"114.03,22.64"
16198,"114.37,22.74"
16199,"113.58,23.55"
16200,"113.33,23.07"
16201,"113.27,23.08"
16202,"114.34,22.78"
16203,"113.41,23.37"
16204,"113.41,23.64"
16205,"113.44,23.67"
16206,"113.58,23.29"
16207,"114.08,22.61"
16208,"113.12,23.38"
16209,"114.07,22.71"
16210,"113.28,23.59"
16211,"113.90,22.49"
16212,"113.38,23.33"
16213,"114.48,22.64"
16214,"113.88,22.78"
16215,"113.58,22.27"
16216,"113.79,23.56"
16217,"113.50,23.02"
16218,"113.36,23.07"
16219,"114.29,22.81"
16220,"114.46,22.60"
16221,"113.86,22.71"
16222,"113.52,23.56"
16223,"114.09,22.63"
16224,"113.49,23.11"
16225,"114.50,22.62"
16226,"113.57,23.19"
16227,"113.80,23.40"
16228,"113.44,23.06"
16229,"113.84,22.65"
16230,"114.23,22.55"
16231,"114.30,22.74"
16232,"113.66,23.19"
16233,"113.48,23.09"
16234,"113.51,23.19"
16235,"113.17,23.32"
16236,"113.31,22.88"
16237,"113.74,23.29"
16238,"114.03,22.76"
16239,"113.32,23.09"
16240,"113.62,23.60"
16241,"113.75,23.51"
16242,"113.48,22.88"
16243,"113.48,22.97"
16244,"113.50,23.03"
16245,"113.58,22.29"
16246,"113.59,23.10"
16247,"113.20,23.45"
16248,"113.22,23.27"
16249,"114.00,22.70"
16250,"114.41,22.64"
16251,"114.06,22.54"
16252,"113.48,23.04"
16253,"113.81,23.27"
16254,"113.77,23.16"
16255,"114.04,22.65"
16256,"113.99,22.65"
16257,"113.34,23.03"
16258,"113.84,22.76"
16259,"113.34,23.41"
16260,"114.33,22.77"
16261,"113.60,23.39"
16262,"114.35,22.62"
16263,"113.46,23.58"
16264,"114.25,22.66"
16265,"113.80,23.18"
16266,"113.51,23.52"
16267,"113.97,22.67"
16268,"113.83,22.75"
16269,"114.43,22.70"
16270,"113.88,22.59"
16271,"113.62,22.59"
16272,"113.64,23.28"
16273,"113.12,23.35"
16274,"114.49,22.65"
16275,"114.00,22.57"
16276,"114.19,22.71"
16277,"113.77,22.64"
16278,"113.31,23.57"
16279,"113.55,23.34"
16280,"113.83,23.23"
16281,"113.60,22.24"
16282,"113.44,22.97"
16283,"113.96,22.54"
16284,"113.71,23.72"
16285,"114.47,22.58"
16286,"113.30,23.42"
16287,"113.88,22.47"
16288,"113.64,22.41"
16289,"113.15,23.46"
16290,"113.13,23.34"
16291,"113.33,23.22"
16292,"113.60,22.78"
16293,"114.30,22.61"
16294,"113.53,23.57"
16295,"113.61,22.67"
16296,"113.95,22.63"
16297,"114.27,22.68"
16298,"113.36,23.21"
16299,"114.31,22.77"
16300,"113.25,23.29"
16301,"113.80,22.78"
16302,"113.43,22.86"
16303,"113.38,22.77"
16304,"113.84,22.74"
16305,"113.44,22.75"
16306,"114.37,22.66"
16307,"113.51,23.54"
16308,"113.49,23.47"
16309,"113.82,23.36"
16310,"113.79,23.53"
16311,"113.61,23.47"
16312,"113.23,23.35"
16313,"113.33,23.33"
16314,"113.36,23.02"
16315,"113.48,23.20"
16316,"113.50,23.16"
16317,"113.19,23.33"
16318,"113.55,22.81"
16319,"113.80,23.68"
16320,"114.12,22.63"
16321,"113.86,22.60"
16322,"113.35,23.18"
16323,"113.39,23.33"
16324,"113.38,23.41"
16325,"113.46,23.17"
16326,"113.43,22.99"
16327,"113.45,23.02"
16328,"113.49,22.95"
16329,"114.27,22.77"
16330,"113.16,23.37"
16331,"113.78,23.15"
16332,"113.78,23.22"
16333,"113.20,23.36"
16334,"113.31,23.21"
16335,"113.77,23.25"
16336,"113.80,22.79"
16337,"114.04,22.63"
16338,"113.52,22.85"
16339,"113.33,22.95"
16340,"113.26,23.27"
16341,"113.39,23.01"
16342,"113.61,22.24"
16343,"113.44,22.95"
16344,"113.92,22.54"
16345,"113.51,23.02"
16346,"113.30,23.11"
16347,"114.27,22.59"
16348,"114.52,22.59"
16349,"114.27,22.58"
16350,"113.69,23.49"
16351,"113.56,23.57"
16352,"113.68,23.37"
16353,"113.96,22.81"
16354,"113.39,22.91"
16355,"113.30,23.12"
16356,"113.47,22.92"
16357,"113.86,23.72"
16358,"113.80,23.29"
16359,"113.26,23.03"
16360,"113.46,22.92"
16361,"113.24,23.28"
16362,"113.95,22.71"
16363,"113.82,22.55"
16364,"113.96,22.56"
16365,"113.86,22.77"
16366,"113.47,22.96"
16367,"113.51,23.12"
16368,"113.32,23.44"
16369,"113.34,23.08"
16370,"113.93,22.48"
16371,"113.48,22.91"
16372,"114.41,22.75"
16373,"113.46,22.87"
16374,"113.84,23.38"
16375,"113.58,23.37"
16376,"114.31,22.63"
16377,"113.54,23.24"
16378,"113.62,23.48"
16379,"113.47,23.12"
16380,"113.21,23.40"
16381,"113.39,23.61"
16382,"113.43,22.81"
16383,"113.88,22.76"
16384,"113.52,22.89"
16385,"113.22,23.39"
16386,"113.40,22.95"
16387,"113.62,23.28"
16388,"113.34,23.34"
16389,"114.39,22.66"
16390,"113.43,22.95"
16391,"114.09,22.72"
16392,"113.97,22.65"
16393,"113.40,23.45"
16394,"113.65,23.27"
16395,"113.41,23.05"
16396,"113.46,23.16"
16397,"113.64,23.15"
16398,"113.42,23.15"
16399,"113.22,23.08"
16400,"113.83,23.30"
16401,"113.58,23.51"
16402,"113.57,23.22"
16403,"113.35,23.43"
16404,"113.44,23.17"
16405,"113.54,22.92"
16406,"113.24,23.25"
16407,"113.34,23.23"
16408,"113.53,22.91"
16409,"113.76,23.68"
16410,"113.21,23.23"
16411,"114.02,22.57"
16412,"113.21,23.51"
16413,"114.29,22.72"
16414,"113.73,23.57"
16415,"113.28,23.38"
16416,"113.48,23.18"
16417,"113.20,23.48"
16418,"113.84,23.26"
16419,"114.23,22.73"
16420,"113.86,23.27"
16421,"113.38,23.18"
16422,"113.31,22.90"
16423,"113.60,22.81"
16424,"114.20,22.61"
16425,"113.50,23.23"
16426,"113.65,23.31"
16427,"113.80,23.17"
16428,"113.81,23.40"
16429,"113.83,23.37"
16430,"114.02,22.72"
16431,"113.52,22.84"
16432,"114.12,22.69"
16433,"113.81,22.79"
16434,"113.41,23.14"
16435,"113.77,23.21"
16436,"113.87,22.68"
16437,"114.30,22.68"
16438,"113.56,23.28"
16439,"114.00,23.88"
16440,"113.54,23.61"
16441,"113.52,22.96"
16442,"114.40,22.75"
16443,"113.32,23.04"
16444,"113.61,23.61"
16445,"114.24,22.74"
16446,"113.40,22.89"
16447,"113.83,22.39"
16448,"113.70,22.66"
16449,"113.47,23.40"
16450,"113.67,23.24"
16451,"113.49,22.97"
16452,"113.23,23.13"
16453,"114.40,22.65"
16454,"114.50,22.57"
16455,"113.47,23.19"
16456,"113.54,23.40"
16457,"113.79,23.48"
16458,"114.10,22.66"
16459,"114.41,22.71"
16460,"114.20,22.58"
16461,"113.56,23.54"
16462,"113.41,23.13"
16463,"113.40,23.36"
16464,"113.38,22.92"
16465,"113.28,23.23"
16466,"113.34,23.02"
16467,"113.17,23.47"
16468,"113.94,22.79"
16469,"113.17,23.34"
16470,"113.35,23.34"
16471,"114.02,22.55"
16472,"113.96,22.70"
16473,"114.48,22.56"
16474,"113.79,23.23"
16475,"113.88,22.50"
16476,"113.85,23.70"
16477,"113.28,23.47"
16478,"113.46,23.59"
16479,"113.66,23.18"
16480,"113.32,23.07"
16481,"113.58,23.62"
16482,"113.26,23.14"
16483,"113.76,23.49"
16484,"113.55,22.68"
16485,"113.57,23.29"
16486,"114.28,22.62"
16487,"113.47,22.99"
16488,"113.89,22.75"
16489,"113.88,22.49"
16490,"113.24,23.24"
16491,"113.93,22.68"
16492,"113.40,23.62"
16493,"113.83,22.72"
16494,"113.40,22.92"
16495,"113.15,23.35"
16496,"114.15,22.64"
16497,"113.32,23.57"
16498,"113.83,23.14"
16499,"113.71,23.28"
16500,"113.86,23.33"
16501,"113.50,23.18"
16502,"113.93,22.76"
16503,"113.36,23.13"
16504,"113.52,23.19"
16505,"113.23,23.29"
16506,"113.27,22.99"
16507,"113.43,23.40"
16508,"113.86,23.44"
16509,"113.27,22.96"
16510,"113.99,22.68"
16511,"113.44,23.40"
16512,"113.30,23.50"
16513,"114.49,22.47"
16514,"113.27,23.39"
16515,"113.68,23.33"
16516,"113.52,22.81"
16517,"113.46,22.88"
16518,"113.55,23.56"
16519,"114.13,22.65"
16520,"113.54,22.84"
16521,"113.26,23.32"
16522,"113.43,23.06"
16523,"113.65,23.17"
16524,"113.25,23.26"
16525,"113.88,22.61"
16526,"113.40,22.93"
16527,"114.05,22.74"
16528,"113.44,23.43"
16529,"113.78,23.17"
16530,"113.63,23.35"
16531,"113.88,22.77"
16532,"114.37,22.72"
16533,"113.57,23.32"
16534,"113.45,22.92"
16535,"114.21,22.71"
16536,"113.91,22.62"
16537,"113.49,22.83"
16538,"113.84,23.25"
16539,"113.86,23.29"
16540,"113.54,22.94"
16541,"113.89,22.81"
16542,"113.39,22.92"
16543,"113.56,22.78"
16544,"113.56,23.13"
16545,"113.22,23.16"
16546,"113.67,23.61"
16547,"113.51,23.10"
16548,"113.52,22.99"
16549,"113.22,23.31"
16550,"113.91,23.49"
16551,"113.81,23.29"
16552,"113.22,23.51"
16553,"114.34,22.61"
16554,"113.30,23.03"
16555,"114.29,22.71"
16556,"113.64,23.17"
16557,"114.17,22.64"
16558,"113.40,23.32"
16559,"114.01,22.73"
16560,"113.22,23.19"
16561,"114.26,22.75"
16562,"113.03,23.45"
16563,"113.58,23.19"
16564,"113.70,23.62"
16565,"113.84,22.72"
16566,"114.25,22.63"
16567,"113.84,22.56"
16568,"113.84,23.18"
16569,"113.86,22.68"
16570,"114.15,22.65"
16571,"113.27,23.28"
16572,"114.00,22.59"
16573,"113.31,23.11"
16574,"113.88,23.20"
16575,"113.04,23.47"
16576,"113.44,23.19"
16577,"113.66,23.14"
16578,"113.54,23.51"
16579,"113.54,23.18"
16580,"114.36,22.71"
16581,"113.50,23.29"
16582,"113.94,22.49"
16583,"113.34,23.18"
16584,"113.33,23.41"
16585,"113.37,22.84"
16586,"113.88,22.66"
16587,"113.10,23.32"
16588,"114.24,22.65"
16589,"113.60,23.17"
16590,"113.98,22.76"
16591,"113.94,22.58"
16592,"114.10,22.55"
16593,"113.41,23.67"
16594,"113.50,23.36"
16595,"113.41,23.00"
16596,"113.87,22.53"
16597,"113.34,22.92"
16598,"114.20,22.71"
16599,"113.15,23.41"
16600,"113.59,22.82"
16601,"113.81,22.68"
16602,"113.16,23.31"
16603,"113.40,23.14"
16604,"113.40,23.43"
16605,"113.24,23.42"
16606,"114.29,22.60"
16607,"113.50,23.05"
16608,"113.61,23.30"
16609,"113.27,22.95"
16610,"113.55,22.22"
16611,"113.11,23.49"
16612,"113.96,22.64"
16613,"113.30,23.49"
16614,"113.57,22.79"
16615,"113.11,23.50"
16616,"114.10,22.67"
16617,"113.52,23.26"
16618,"114.05,22.73"
16619,"114.23,22.64"
16620,"113.91,23.80"
16621,"113.87,22.80"
16622,"113.87,22.47"
16623,"113.26,23.26"
16624,"113.78,22.64"
16625,"113.82,22.77"
16626,"113.58,22.79"
16627,"113.68,23.19"
16628,"113.64,23.64"
16629,"114.34,22.77"
16630,"113.66,22.28"
16631,"113.45,22.98"
16632,"114.21,22.73"
16633,"113.48,23.00"
16634,"113.39,22.88"
16635,"113.27,23.42"
16636,"113.80,22.74"
16637,"113.59,23.29"
16638,"113.45,23.53"
16639,"113.11,23.46"
16640,"113.54,23.52"
16641,"114.01,22.62"
16642,"113.37,22.85"
16643,"113.85,23.35"
16644,"114.01,22.76"
16645,"114.32,22.69"
16646,"113.72,23.38"
16647,"113.18,23.23"
16648,"113.38,23.36"
16649,"113.34,22.93"
16650,"113.96,22.59"
16651,"114.23,22.75"
16652,"113.63,23.26"
16653,"114.28,22.69"
16654,"113.50,22.91"
16655,"113.46,23.14"
16656,"113.25,23.37"
16657,"113.52,23.08"
16658,"113.77,22.74"
16659,"113.19,23.17"
16660,"113.41,22.92"
16661,"113.65,22.61"
16662,"113.87,22.56"
16663,"113.38,23.19"
16664,"114.41,22.74"
16665,"113.64,23.61"
16666,"113.59,23.57"
16667,"114.08,22.60"
16668,"113.11,23.48"
16669,"113.94,22.70"
16670,"113.52,23.47"
16671,"114.07,22.63"
16672,"113.39,22.83"
16673,"114.05,22.52"
16674,"114.32,22.68"
16675,"114.40,22.66"
16676,"113.56,23.20"
16677,"113.41,22.94"
16678,"113.92,22.76"
16679,"113.43,23.23"
16680,"113.80,22.68"
16681,"113.35,23.13"
16682,"113.93,22.80"
16683,"113.10,23.33"
16684,"113.15,23.34"
16685,"113.92,22.68"
16686,"114.55,22.65"
16687,"113.52,23.50"
16688,"114.33,22.69"
16689,"113.26,23.59"
16690,"113.69,23.25"
16691,"113.20,23.41"
16692,"113.68,23.58"
16693,"113.10,23.31"
16694,"113.33,23.40"
16695,"113.57,23.16"
16696,"113.54,23.09"
16697,"113.38,22.98"
16698,"113.35,23.32"
16699,"113.79,23.42"
16700,"113.75,23.54"
16701,"113.84,23.15"
16702,"113.59,23.50"
16703,"114.28,22.74"
16704,"113.25,23.33"
16705,"113.43,23.02"
16706,"113.60,22.64"
16707,"113.46,22.86"
16708,"113.61,23.14"
16709,"113.42,23.34"
16710,"114.58,22.65"
16711,"113.30,23.55"
16712,"113.24,23.51"
16713,"113.51,23.24"
16714,"113.97,22.80"
16715,"113.31,23.47"
16716,"113.59,22.68"
16717,"113.18,23.44"
16718,"113.40,22.76"
16719,"113.77,23.43"
16720,"113.42,23.17"
16721,"113.25,23.24"
16722,"113.43,23.42"
16723,"113.93,22.66"
16724,"113.46,23.43"
16725,"113.85,22.49"
16726,"113.51,22.84"
16727,"113.99,22.66"
16728,"113.46,23.61"
16729,"114.27,22.73"
16730,"113.44,22.98"
16731,"113.69,23.22"
16732,"113.87,23.21"
16733,"113.53,23.17"
16734,"113.29,23.25"
16735,"113.90,22.51"
16736,"114.23,22.72"
16737,"113.53,23.12"
16738,"114.09,22.65"
16739,"114.05,22.59"
16740,"113.95,22.56"
16741,"113.81,22.69"
16742,"113.52,23.51"
16743,"113.23,23.17"
16744,"113.91,22.56"
16745,"114.10,22.71"
16746,"113.92,22.74"
16747,"113.62,23.29"
16748,"113.57,23.14"
16749,"113.06,23.48"
16750,"113.67,23.67"
16751,"113.83,22.60"
16752,"114.26,22.73"
16753,"113.28,23.25"
16754,"114.11,22.64"
16755,"113.63,22.70"
16756,"113.32,23.21"
16757,"113.99,22.60"
16758,"113.53,22.79"
16759,"113.25,23.46"
16760,"113.77,23.17"
16761,"113.46,23.12"
16762,"113.55,23.66"
16763,"113.36,23.27"
16764,"113.93,22.74"
16765,"113.41,23.35"
16766,"113.42,23.12"
16767,"113.90,22.55"
16768,"113.86,22.66"
16769,"113.39,23.35"
16770,"113.68,23.64"
16771,"113.34,23.32"
16772,"113.40,23.42"
16773,"114.12,22.65"
16774,"113.80,23.48"
16775,"113.22,23.06"
16776,"113.83,23.31"
16777,"113.46,22.83"
16778,"113.21,23.14"
16779,"113.30,23.24"
16780,"113.54,22.82"
16781,"113.79,23.41"
16782,"114.08,22.54"
16783,"113.45,23.25"
16784,"113.56,23.60"
16785,"114.02,22.68"
16786,"113.27,23.06"
16787,"113.66,23.27"
16788,"113.63,23.52"
16789,"113.98,22.61"
16790,"113.63,23.29"
16791,"113.58,22.24"
16792,"113.27,23.15"
16793,"113.95,22.78"
16794,"113.41,23.31"
16795,"113.91,23.41"
16796,"114.01,22.67"
16797,"113.39,22.93"
16798,"113.55,23.20"
16799,"113.56,23.52"
16800,"113.34,23.49"
16801,"113.46,23.05"
16802,"113.52,23.14"
16803,"114.07,22.62"
16804,"113.53,23.41"
16805,"113.42,22.94"
16806,"114.31,22.70"
16807,"113.85,22.73"
16808,"114.00,22.53"
16809,"114.20,22.56"
16810,"113.32,22.93"
16811,"113.42,23.44"
16812,"113.64,23.53"
