,address,address_lng,address_lat,Subway_number_list,Bus_number_list,University_number_list,Middle_School_number_list
14002,"114.20,22.73",114.2,22.73,0.0,10.0,0.0,0.0
14003,"113.62,22.76",113.62,22.76,0.0,5.0,0.0,1.0
14004,"113.37,22.79",113.37,22.79,0.0,0.0,0.0,0.0
14005,"113.18,23.39",113.18,23.39,1.0,10.0,0.0,1.0
14006,"114.31,22.60",114.31,22.6,0.0,10.0,1.0,1.0
14007,"113.23,23.08",113.23,23.08,3.0,10.0,0.0,3.0
14008,"113.24,23.40",113.24,23.4,1.0,10.0,0.0,1.0
14009,"113.54,23.32",113.54,23.32,0.0,1.0,0.0,0.0
14010,"114.23,22.74",114.23,22.74,0.0,10.0,0.0,4.0
14011,"114.14,22.69",114.14,22.69,0.0,10.0,0.0,1.0
14012,"113.54,22.68",113.54,22.68,0.0,1.0,0.0,0.0
14013,"113.30,23.26",113.3,23.26,0.0,10.0,0.0,2.0
14014,"114.25,22.60",114.25,22.6,0.0,10.0,0.0,1.0
14015,"113.35,23.25",113.35,23.25,0.0,7.0,1.0,0.0
14016,"113.58,23.28",113.58,23.28,1.0,10.0,1.0,2.0
14017,"114.29,22.62",114.29,22.62,0.0,0.0,0.0,0.0
14018,"113.25,23.08",113.25,23.08,3.0,10.0,1.0,4.0
14019,"113.79,22.77",113.79,22.77,0.0,10.0,0.0,0.0
14020,"113.58,23.17",113.58,23.17,0.0,3.0,0.0,0.0
14021,"113.54,22.43",113.54,22.43,0.0,9.0,0.0,0.0
14022,"113.42,22.88",113.42,22.88,0.0,2.0,0.0,0.0
14023,"114.02,22.60",114.02,22.6,1.0,4.0,1.0,1.0
14024,"113.33,22.84",113.33,22.84,0.0,3.0,0.0,0.0
14025,"114.54,22.65",114.54,22.65,0.0,0.0,0.0,0.0
14026,"113.37,23.14",113.37,23.14,0.0,10.0,10.0,1.0
14027,"114.04,22.60",114.04,22.6,1.0,10.0,0.0,0.0
14028,"114.27,22.63",114.27,22.63,0.0,0.0,0.0,0.0
14029,"113.91,22.75",113.91,22.75,0.0,10.0,0.0,0.0
14030,"114.13,22.62",114.13,22.62,2.0,10.0,1.0,6.0
14031,"113.31,23.43",113.31,23.43,0.0,5.0,1.0,1.0
14032,"113.21,23.13",113.21,23.13,0.0,10.0,0.0,0.0
14033,"113.39,22.98",113.39,22.98,0.0,10.0,1.0,1.0
14034,"114.31,22.66",114.31,22.66,0.0,0.0,0.0,0.0
14035,"113.65,23.36",113.65,23.36,0.0,3.0,0.0,0.0
14036,"113.71,23.19",113.71,23.19,0.0,4.0,0.0,0.0
14037,"113.42,23.13",113.42,23.13,1.0,10.0,0.0,1.0
14038,"113.31,23.50",113.31,23.5,0.0,0.0,0.0,0.0
14039,"114.02,22.65",114.02,22.65,3.0,10.0,0.0,1.0
14040,"114.33,22.68",114.33,22.68,0.0,10.0,0.0,1.0
14041,"113.57,22.80",113.57,22.8,0.0,5.0,0.0,0.0
14042,"114.22,22.55",114.22,22.55,0.0,1.0,0.0,0.0
14043,"113.77,23.20",113.77,23.2,0.0,3.0,0.0,0.0
14044,"113.23,23.51",113.23,23.51,0.0,0.0,1.0,0.0
14045,"113.34,23.01",113.34,23.01,0.0,7.0,1.0,0.0
14046,"113.44,23.14",113.44,23.14,0.0,10.0,4.0,5.0
14047,"113.53,23.21",113.53,23.21,0.0,1.0,0.0,0.0
14048,"113.82,22.68",113.82,22.68,1.0,10.0,0.0,2.0
14049,"113.87,22.67",113.87,22.67,0.0,10.0,0.0,0.0
14050,"113.71,23.27",113.71,23.27,1.0,5.0,0.0,0.0
14051,"113.43,23.10",113.43,23.1,1.0,8.0,0.0,0.0
14052,"113.57,23.47",113.57,23.47,0.0,0.0,0.0,0.0
14053,"113.84,22.68",113.84,22.68,0.0,10.0,0.0,0.0
14054,"113.79,22.67",113.79,22.67,0.0,0.0,0.0,0.0
14055,"113.33,22.82",113.33,22.82,0.0,8.0,4.0,2.0
14056,"113.38,22.95",113.38,22.95,0.0,10.0,1.0,3.0
14057,"113.74,23.73",113.74,23.73,0.0,5.0,0.0,2.0
14058,"114.27,22.71",114.27,22.71,0.0,10.0,1.0,1.0
14059,"113.35,23.50",113.35,23.5,0.0,0.0,0.0,0.0
14060,"113.42,23.36",113.42,23.36,0.0,2.0,0.0,0.0
14061,"113.54,23.13",113.54,23.13,0.0,10.0,0.0,0.0
14062,"113.45,23.62",113.45,23.62,0.0,7.0,0.0,0.0
14063,"114.21,22.61",114.21,22.61,0.0,0.0,0.0,0.0
14064,"113.86,23.19",113.86,23.19,0.0,4.0,0.0,2.0
14065,"113.32,23.25",113.32,23.25,1.0,10.0,1.0,0.0
14066,"114.21,22.63",114.21,22.63,0.0,1.0,0.0,0.0
14067,"113.44,23.39",113.44,23.39,0.0,5.0,0.0,1.0
14068,"113.96,22.67",113.96,22.67,0.0,2.0,0.0,0.0
14069,"113.92,22.49",113.92,22.49,3.0,10.0,1.0,3.0
14070,"113.41,23.46",113.41,23.46,0.0,1.0,0.0,1.0
14071,"113.41,23.69",113.41,23.69,0.0,0.0,0.0,0.0
14072,"113.30,23.13",113.3,23.13,3.0,10.0,10.0,10.0
14073,"113.82,23.22",113.82,23.22,0.0,1.0,0.0,0.0
14074,"113.51,22.89",113.51,22.89,0.0,4.0,0.0,0.0
14075,"113.81,23.37",113.81,23.37,0.0,0.0,0.0,0.0
14076,"113.28,23.03",113.28,23.03,0.0,1.0,0.0,0.0
14077,"113.82,23.41",113.82,23.41,0.0,1.0,0.0,0.0
14078,"113.94,23.81",113.94,23.81,0.0,2.0,0.0,0.0
14079,"113.68,23.65",113.68,23.65,0.0,4.0,0.0,0.0
14080,"113.98,22.53",113.98,22.53,3.0,10.0,1.0,2.0
14081,"113.37,23.03",113.37,23.03,1.0,7.0,0.0,0.0
14082,"113.88,22.48",113.88,22.48,0.0,7.0,0.0,0.0
14083,"114.12,22.62",114.12,22.62,3.0,10.0,0.0,5.0
14084,"114.39,22.61",114.39,22.61,0.0,3.0,0.0,0.0
14085,"113.19,23.06",113.19,23.06,0.0,10.0,0.0,1.0
14086,"113.83,22.71",113.83,22.71,1.0,10.0,0.0,0.0
14087,"113.83,23.32",113.83,23.32,0.0,3.0,1.0,0.0
14088,"113.73,23.47",113.73,23.47,0.0,0.0,0.0,0.0
14089,"113.06,23.44",113.06,23.44,0.0,6.0,0.0,0.0
14090,"113.63,23.61",113.63,23.61,0.0,2.0,1.0,0.0
14091,"113.69,23.29",113.69,23.29,0.0,1.0,0.0,0.0
14092,"113.67,23.43",113.67,23.43,0.0,0.0,0.0,0.0
14093,"113.81,22.62",113.81,22.62,0.0,2.0,0.0,0.0
14094,"113.82,22.80",113.82,22.8,0.0,10.0,0.0,0.0
14095,"113.57,22.68",113.57,22.68,0.0,1.0,0.0,0.0
14096,"113.97,22.57",113.97,22.57,1.0,10.0,1.0,0.0
14097,"113.77,23.64",113.77,23.64,0.0,0.0,0.0,0.0
14098,"113.34,22.88",113.34,22.88,0.0,0.0,0.0,0.0
14099,"113.99,22.75",113.99,22.75,0.0,2.0,0.0,0.0
14100,"114.20,22.63",114.2,22.63,0.0,10.0,0.0,0.0
14101,"114.00,22.63",114.0,22.63,0.0,0.0,0.0,0.0
14102,"113.26,22.96",113.26,22.96,0.0,10.0,0.0,1.0
14103,"113.56,23.09",113.56,23.09,0.0,5.0,0.0,0.0
14104,"114.30,22.76",114.3,22.76,0.0,10.0,0.0,0.0
14105,"113.97,22.71",113.97,22.71,0.0,10.0,0.0,0.0
14106,"113.86,22.58",113.86,22.58,2.0,10.0,1.0,2.0
14107,"113.56,23.16",113.56,23.16,0.0,2.0,0.0,0.0
14108,"113.81,22.41",113.81,22.41,0.0,0.0,0.0,0.0
14109,"113.61,23.17",113.61,23.17,0.0,6.0,0.0,0.0
14110,"113.07,23.32",113.07,23.32,0.0,2.0,0.0,0.0
14111,"113.50,23.58",113.5,23.58,0.0,5.0,0.0,0.0
14112,"113.98,22.69",113.98,22.69,0.0,10.0,0.0,1.0
14113,"113.60,22.77",113.6,22.77,0.0,8.0,1.0,2.0
14114,"113.26,23.05",113.26,23.05,0.0,3.0,0.0,0.0
14115,"114.23,22.60",114.23,22.6,0.0,0.0,0.0,0.0
14116,"113.91,22.61",113.91,22.61,0.0,3.0,0.0,0.0
14117,"113.76,22.61",113.76,22.61,0.0,0.0,0.0,0.0
14118,"114.16,22.63",114.16,22.63,1.0,10.0,0.0,0.0
14119,"114.42,22.64",114.42,22.64,0.0,10.0,0.0,1.0
14120,"113.23,23.49",113.23,23.49,0.0,5.0,0.0,0.0
14121,"113.85,22.77",113.85,22.77,0.0,10.0,0.0,2.0
14122,"113.26,23.42",113.26,23.42,0.0,6.0,0.0,0.0
14123,"113.55,22.72",113.55,22.72,0.0,7.0,0.0,0.0
14124,"113.55,23.27",113.55,23.27,0.0,3.0,0.0,0.0
14125,"113.50,23.63",113.5,23.63,0.0,0.0,0.0,0.0
14126,"113.64,23.27",113.64,23.27,0.0,0.0,0.0,0.0
14127,"113.53,23.16",113.53,23.16,0.0,9.0,0.0,1.0
14128,"113.74,22.41",113.74,22.41,0.0,0.0,0.0,0.0
14129,"113.51,22.91",113.51,22.91,0.0,5.0,0.0,0.0
14130,"113.30,23.51",113.3,23.51,0.0,2.0,0.0,0.0
14131,"113.94,22.62",113.94,22.62,0.0,8.0,0.0,0.0
14132,"113.18,23.35",113.18,23.35,0.0,9.0,0.0,0.0
14133,"113.76,23.77",113.76,23.77,0.0,1.0,0.0,0.0
14134,"113.32,22.98",113.32,22.98,0.0,10.0,0.0,0.0
14135,"113.49,22.78",113.49,22.78,0.0,5.0,0.0,0.0
14136,"113.49,22.75",113.49,22.75,0.0,0.0,0.0,0.0
14137,"113.91,22.79",113.91,22.79,0.0,10.0,0.0,3.0
14138,"113.94,23.84",113.94,23.84,0.0,2.0,0.0,0.0
14139,"113.69,23.27",113.69,23.27,0.0,1.0,0.0,0.0
14140,"113.67,23.14",113.67,23.14,0.0,2.0,0.0,0.0
14141,"113.78,23.56",113.78,23.56,0.0,2.0,0.0,0.0
14142,"113.49,23.32",113.49,23.32,0.0,4.0,0.0,0.0
14143,"113.93,22.56",113.93,22.56,0.0,10.0,1.0,4.0
14144,"113.36,23.19",113.36,23.19,1.0,9.0,3.0,3.0
14145,"113.23,23.42",113.23,23.42,0.0,10.0,0.0,1.0
14146,"113.87,22.73",113.87,22.73,0.0,10.0,0.0,1.0
14147,"113.90,22.50",113.9,22.5,0.0,10.0,0.0,1.0
14148,"113.53,23.28",113.53,23.28,0.0,2.0,0.0,0.0
14149,"114.35,22.74",114.35,22.74,0.0,0.0,0.0,0.0
14150,"113.23,23.22",113.23,23.22,0.0,10.0,1.0,1.0
14151,"113.85,22.41",113.85,22.41,0.0,0.0,0.0,0.0
14152,"113.34,22.89",113.34,22.89,0.0,2.0,0.0,0.0
14153,"113.49,23.21",113.49,23.21,0.0,9.0,0.0,0.0
14154,"114.40,22.73",114.4,22.73,0.0,10.0,0.0,1.0
14155,"113.90,22.65",113.9,22.65,0.0,0.0,0.0,0.0
14156,"113.98,22.58",113.98,22.58,1.0,4.0,0.0,0.0
14157,"113.80,23.13",113.8,23.13,0.0,0.0,0.0,0.0
14158,"113.95,22.82",113.95,22.82,0.0,8.0,0.0,1.0
14159,"113.53,22.83",113.53,22.83,1.0,8.0,0.0,0.0
14160,"113.09,23.31",113.09,23.31,0.0,0.0,0.0,0.0
14161,"114.49,22.46",114.49,22.46,0.0,0.0,0.0,0.0
14162,"113.78,23.68",113.78,23.68,0.0,3.0,0.0,0.0
14163,"114.49,22.59",114.49,22.59,0.0,9.0,0.0,3.0
14164,"113.37,23.02",113.37,23.02,1.0,8.0,0.0,1.0
14165,"113.40,22.94",113.4,22.94,1.0,10.0,0.0,0.0
14166,"114.18,22.65",114.18,22.65,0.0,10.0,0.0,1.0
14167,"113.43,22.77",113.43,22.77,0.0,0.0,0.0,0.0
14168,"113.97,22.73",113.97,22.73,0.0,2.0,0.0,0.0
14169,"113.31,22.96",113.31,22.96,0.0,3.0,0.0,0.0
14170,"113.36,23.32",113.36,23.32,0.0,10.0,0.0,0.0
14171,"114.28,22.59",114.28,22.59,0.0,10.0,0.0,1.0
14172,"113.23,23.32",113.23,23.32,0.0,2.0,0.0,0.0
14173,"113.24,23.39",113.24,23.39,0.0,10.0,0.0,2.0
14174,"113.86,22.50",113.86,22.5,0.0,0.0,0.0,0.0
14175,"113.49,22.88",113.49,22.88,1.0,8.0,0.0,0.0
14176,"113.19,23.41",113.19,23.41,0.0,8.0,3.0,0.0
14177,"113.30,22.90",113.3,22.9,0.0,10.0,0.0,0.0
14178,"113.90,22.57",113.9,22.57,1.0,10.0,1.0,5.0
14179,"113.08,23.41",113.08,23.41,0.0,1.0,0.0,1.0
14180,"113.73,23.17",113.73,23.17,0.0,2.0,0.0,1.0
14181,"113.41,23.01",113.41,23.01,0.0,8.0,1.0,0.0
14182,"113.45,23.70",113.45,23.7,0.0,0.0,0.0,0.0
14183,"113.46,23.00",113.46,23.0,0.0,6.0,0.0,0.0
14184,"113.89,22.65",113.89,22.65,0.0,0.0,0.0,0.0
14185,"113.43,22.76",113.43,22.76,0.0,4.0,0.0,0.0
14186,"113.91,22.51",113.91,22.51,0.0,9.0,0.0,1.0
14187,"114.01,22.71",114.01,22.71,0.0,6.0,0.0,1.0
14188,"113.28,23.51",113.28,23.51,0.0,3.0,0.0,0.0
14189,"113.40,23.20",113.4,23.2,1.0,10.0,3.0,10.0
14190,"114.30,22.70",114.3,22.7,0.0,10.0,0.0,0.0
14191,"113.58,23.56",113.58,23.56,0.0,10.0,0.0,3.0
14192,"113.39,23.70",113.39,23.7,0.0,0.0,0.0,0.0
14193,"113.42,22.82",113.42,22.82,0.0,9.0,0.0,1.0
14194,"113.37,23.05",113.37,23.05,0.0,9.0,9.0,0.0
14195,"113.36,22.93",113.36,22.93,0.0,10.0,1.0,2.0
14196,"113.56,22.83",113.56,22.83,0.0,5.0,0.0,0.0
14197,"113.84,23.33",113.84,23.33,0.0,3.0,0.0,0.0
14198,"113.34,23.42",113.34,23.42,0.0,0.0,0.0,0.0
14199,"113.39,23.36",113.39,23.36,0.0,8.0,2.0,1.0
14200,"114.50,22.58",114.5,22.58,0.0,10.0,0.0,0.0
14201,"113.79,23.28",113.79,23.28,1.0,2.0,0.0,0.0
14202,"113.60,23.62",113.6,23.62,0.0,1.0,0.0,0.0
14203,"113.60,22.75",113.6,22.75,1.0,10.0,1.0,0.0
14204,"113.43,23.31",113.43,23.31,0.0,3.0,0.0,0.0
14205,"113.31,23.40",113.31,23.4,2.0,10.0,0.0,0.0
14206,"113.22,23.40",113.22,23.4,2.0,10.0,2.0,3.0
14207,"113.96,22.53",113.96,22.53,1.0,10.0,8.0,1.0
14208,"113.65,23.32",113.65,23.32,0.0,0.0,0.0,0.0
14209,"113.70,23.16",113.7,23.16,0.0,0.0,0.0,0.0
14210,"114.24,22.77",114.24,22.77,0.0,0.0,0.0,0.0
14211,"113.61,23.20",113.61,23.2,0.0,5.0,0.0,0.0
14212,"114.15,22.70",114.15,22.7,0.0,10.0,0.0,2.0
14213,"113.50,23.28",113.5,23.28,0.0,1.0,0.0,0.0
14214,"113.22,23.36",113.22,23.36,0.0,8.0,1.0,1.0
14215,"113.34,22.96",113.34,22.96,0.0,5.0,0.0,0.0
14216,"113.29,23.31",113.29,23.31,0.0,0.0,0.0,0.0
14217,"113.93,22.81",113.93,22.81,0.0,0.0,0.0,0.0
14218,"113.72,23.20",113.72,23.2,0.0,4.0,0.0,0.0
14219,"113.14,23.45",113.14,23.45,0.0,3.0,0.0,0.0
14220,"114.29,22.67",114.29,22.67,0.0,10.0,0.0,0.0
14221,"113.85,22.67",113.85,22.67,0.0,2.0,0.0,0.0
14222,"113.28,23.45",113.28,23.45,0.0,9.0,0.0,2.0
14223,"113.46,23.30",113.46,23.3,0.0,0.0,0.0,0.0
14224,"113.62,23.30",113.62,23.3,1.0,7.0,0.0,1.0
14225,"113.36,23.08",113.36,23.08,0.0,10.0,0.0,4.0
14226,"114.26,22.60",114.26,22.6,0.0,10.0,0.0,2.0
14227,"113.67,23.51",113.67,23.51,0.0,2.0,0.0,0.0
14228,"113.51,23.48",113.51,23.48,0.0,7.0,0.0,1.0
14229,"114.46,22.64",114.46,22.64,0.0,0.0,0.0,0.0
14230,"113.80,22.63",113.8,22.63,0.0,0.0,0.0,0.0
14231,"113.34,23.38",113.34,23.38,0.0,5.0,0.0,0.0
14232,"113.78,22.67",113.78,22.67,0.0,0.0,0.0,0.0
14233,"114.14,22.67",114.14,22.67,0.0,10.0,0.0,0.0
14234,"113.82,23.24",113.82,23.24,0.0,1.0,0.0,1.0
14235,"113.39,23.28",113.39,23.28,0.0,1.0,0.0,0.0
14236,"113.39,22.90",113.39,22.9,0.0,5.0,0.0,0.0
14237,"113.20,23.50",113.2,23.5,0.0,0.0,0.0,0.0
14238,"113.63,23.55",113.63,23.55,0.0,0.0,0.0,0.0
14239,"113.50,23.59",113.5,23.59,0.0,7.0,0.0,0.0
14240,"113.54,23.12",113.54,23.12,0.0,10.0,0.0,1.0
14241,"113.84,22.63",113.84,22.63,1.0,10.0,0.0,1.0
14242,"114.49,22.52",114.49,22.52,0.0,2.0,0.0,0.0
14243,"113.24,23.23",113.24,23.23,0.0,8.0,0.0,0.0
14244,"113.42,23.22",113.42,23.22,0.0,1.0,0.0,0.0
14245,"113.38,23.37",113.38,23.37,0.0,7.0,3.0,2.0
14246,"113.44,23.35",113.44,23.35,0.0,0.0,0.0,0.0
14247,"114.21,22.69",114.21,22.69,0.0,5.0,10.0,0.0
14248,"113.65,23.57",113.65,23.57,0.0,2.0,0.0,0.0
14249,"113.19,23.23",113.19,23.23,0.0,1.0,0.0,0.0
14250,"113.51,22.78",113.51,22.78,0.0,3.0,0.0,0.0
14251,"113.84,23.20",113.84,23.2,0.0,0.0,0.0,0.0
14252,"114.25,22.77",114.25,22.77,0.0,4.0,0.0,0.0
14253,"114.06,22.64",114.06,22.64,1.0,10.0,0.0,2.0
14254,"113.88,23.77",113.88,23.77,0.0,1.0,0.0,0.0
14255,"113.24,23.30",113.24,23.3,0.0,9.0,0.0,2.0
14256,"113.23,23.27",113.23,23.27,0.0,10.0,0.0,3.0
14257,"113.45,22.87",113.45,22.87,0.0,5.0,0.0,0.0
14258,"113.96,22.79",113.96,22.79,0.0,10.0,0.0,2.0
14259,"113.22,23.37",113.22,23.37,0.0,10.0,1.0,4.0
14260,"113.38,23.27",113.38,23.27,0.0,0.0,0.0,0.0
14261,"113.19,23.28",113.19,23.28,0.0,0.0,0.0,0.0
14262,"113.82,23.32",113.82,23.32,0.0,0.0,0.0,0.0
14263,"113.27,23.36",113.27,23.36,0.0,8.0,0.0,0.0
14264,"113.36,23.47",113.36,23.47,0.0,4.0,0.0,0.0
14265,"113.33,23.45",113.33,23.45,0.0,9.0,0.0,1.0
14266,"113.99,22.63",113.99,22.63,0.0,9.0,0.0,0.0
14267,"113.17,23.33",113.17,23.33,0.0,0.0,0.0,0.0
14268,"113.36,23.18",113.36,23.18,2.0,10.0,6.0,6.0
14269,"113.33,23.21",113.33,23.21,1.0,10.0,3.0,4.0
14270,"113.54,23.19",113.54,23.19,0.0,4.0,0.0,0.0
14271,"113.40,22.83",113.4,22.83,0.0,6.0,0.0,1.0
14272,"114.30,22.65",114.3,22.65,0.0,0.0,0.0,0.0
14273,"113.25,23.12",113.25,23.12,3.0,10.0,4.0,9.0
14274,"114.00,22.73",114.0,22.73,0.0,3.0,0.0,0.0
14275,"113.88,22.71",113.88,22.71,0.0,0.0,0.0,0.0
14276,"114.32,22.66",114.32,22.66,0.0,2.0,0.0,0.0
14277,"113.80,22.60",113.8,22.6,0.0,0.0,0.0,0.0
14278,"113.48,23.42",113.48,23.42,1.0,4.0,1.0,0.0
14279,"113.24,23.22",113.24,23.22,0.0,10.0,1.0,3.0
14280,"113.25,23.49",113.25,23.49,0.0,3.0,0.0,3.0
14281,"113.23,23.37",113.23,23.37,0.0,10.0,1.0,1.0
14282,"114.41,22.70",114.41,22.7,0.0,10.0,1.0,3.0
14283,"113.82,23.13",113.82,23.13,0.0,6.0,0.0,0.0
14284,"113.66,23.68",113.66,23.68,0.0,0.0,0.0,0.0
14285,"114.36,22.61",114.36,22.61,0.0,8.0,0.0,0.0
14286,"113.60,23.54",113.6,23.54,1.0,10.0,1.0,2.0
14287,"114.48,22.57",114.48,22.57,0.0,4.0,0.0,0.0
14288,"113.58,23.32",113.58,23.32,1.0,9.0,1.0,0.0
14289,"113.56,23.22",113.56,23.22,0.0,10.0,0.0,0.0
14290,"113.46,23.01",113.46,23.01,0.0,3.0,0.0,0.0
14291,"114.01,22.64",114.01,22.64,1.0,10.0,0.0,0.0
14292,"113.90,22.72",113.9,22.72,0.0,9.0,0.0,0.0
14293,"113.67,23.28",113.67,23.28,1.0,3.0,0.0,0.0
14294,"113.26,23.29",113.26,23.29,0.0,6.0,1.0,1.0
14295,"113.20,23.28",113.2,23.28,0.0,2.0,0.0,0.0
14296,"114.32,22.67",114.32,22.67,0.0,10.0,0.0,0.0
14297,"113.43,22.92",113.43,22.92,0.0,1.0,0.0,0.0
14298,"113.43,23.39",113.43,23.39,0.0,1.0,0.0,1.0
14299,"113.23,23.26",113.23,23.26,0.0,8.0,0.0,0.0
14300,"113.88,22.58",113.88,22.58,1.0,10.0,0.0,2.0
14301,"113.92,22.66",113.92,22.66,0.0,10.0,0.0,1.0
14302,"113.26,23.36",113.26,23.36,0.0,10.0,0.0,0.0
14303,"113.26,23.37",113.26,23.37,1.0,9.0,0.0,1.0
14304,"114.06,22.75",114.06,22.75,0.0,10.0,0.0,0.0
14305,"113.58,22.76",113.58,22.76,1.0,10.0,0.0,4.0
14306,"113.57,22.38",113.57,22.38,0.0,7.0,0.0,1.0
14307,"113.71,23.21",113.71,23.21,0.0,1.0,0.0,0.0
14308,"114.06,22.56",114.06,22.56,3.0,10.0,2.0,3.0
14309,"113.90,23.78",113.9,23.78,0.0,2.0,0.0,0.0
14310,"113.87,22.63",113.87,22.63,0.0,10.0,0.0,0.0
14311,"113.90,22.58",113.9,22.58,0.0,10.0,0.0,4.0
14312,"113.43,23.19",113.43,23.19,1.0,10.0,0.0,0.0
14313,"114.09,22.59",114.09,22.59,0.0,6.0,0.0,0.0
14314,"113.28,23.06",113.28,23.06,0.0,7.0,0.0,1.0
14315,"113.45,22.96",113.45,22.96,0.0,10.0,0.0,1.0
14316,"113.48,23.49",113.48,23.49,0.0,2.0,0.0,0.0
14317,"113.76,23.50",113.76,23.5,0.0,1.0,0.0,0.0
14318,"113.35,22.94",113.35,22.94,0.0,10.0,0.0,1.0
14319,"113.27,23.58",113.27,23.58,0.0,0.0,0.0,0.0
14320,"113.56,22.82",113.56,22.82,0.0,6.0,0.0,0.0
14321,"113.63,23.31",113.63,23.31,0.0,3.0,0.0,0.0
14322,"113.83,22.62",113.83,22.62,0.0,4.0,0.0,0.0
14323,"113.77,23.74",113.77,23.74,0.0,3.0,0.0,0.0
14324,"113.22,23.57",113.22,23.57,0.0,0.0,0.0,0.0
14325,"113.35,23.28",113.35,23.28,0.0,9.0,0.0,0.0
14326,"114.22,22.68",114.22,22.68,0.0,10.0,1.0,1.0
14327,"113.75,23.49",113.75,23.49,0.0,0.0,0.0,0.0
14328,"113.92,22.58",113.92,22.58,3.0,10.0,2.0,4.0
14329,"113.69,23.28",113.69,23.28,0.0,2.0,0.0,0.0
14330,"113.20,23.47",113.2,23.47,0.0,10.0,0.0,0.0
14331,"113.52,22.90",113.52,22.9,0.0,0.0,0.0,0.0
14332,"113.36,23.05",113.36,23.05,0.0,3.0,0.0,0.0
14333,"113.50,22.85",113.5,22.85,0.0,2.0,0.0,0.0
14334,"114.05,22.72",114.05,22.72,0.0,10.0,0.0,1.0
14335,"113.71,23.22",113.71,23.22,0.0,1.0,0.0,0.0
14336,"113.98,22.56",113.98,22.56,1.0,10.0,1.0,1.0
14337,"114.04,22.74",114.04,22.74,0.0,10.0,1.0,1.0
14338,"113.52,23.33",113.52,23.33,0.0,0.0,0.0,0.0
14339,"113.73,23.21",113.73,23.21,0.0,0.0,0.0,0.0
14340,"114.24,22.66",114.24,22.66,0.0,10.0,0.0,1.0
14341,"113.36,23.30",113.36,23.3,1.0,10.0,0.0,2.0
14342,"113.40,23.40",113.4,23.4,0.0,5.0,0.0,0.0
14343,"113.84,23.22",113.84,23.22,0.0,3.0,0.0,0.0
14344,"113.49,22.73",113.49,22.73,0.0,4.0,0.0,1.0
14345,"114.28,22.75",114.28,22.75,0.0,10.0,0.0,2.0
14346,"113.37,22.77",113.37,22.77,0.0,1.0,0.0,0.0
14347,"113.78,22.73",113.78,22.73,0.0,7.0,0.0,0.0
14348,"113.88,22.62",113.88,22.62,0.0,5.0,0.0,1.0
14349,"113.46,22.76",113.46,22.76,0.0,1.0,0.0,0.0
14350,"113.55,22.69",113.55,22.69,0.0,2.0,0.0,0.0
14351,"113.32,23.13",113.32,23.13,4.0,10.0,2.0,9.0
14352,"113.67,22.62",113.67,22.62,0.0,0.0,0.0,0.0
14353,"114.16,22.69",114.16,22.69,0.0,10.0,0.0,1.0
14354,"113.34,22.83",113.34,22.83,0.0,10.0,0.0,0.0
14355,"114.02,22.53",114.02,22.53,0.0,10.0,0.0,0.0
14356,"113.27,23.32",113.27,23.32,0.0,4.0,0.0,0.0
14357,"113.83,23.35",113.83,23.35,0.0,2.0,0.0,0.0
14358,"113.23,23.33",113.23,23.33,0.0,6.0,0.0,0.0
14359,"113.87,23.28",113.87,23.28,0.0,4.0,0.0,3.0
14360,"113.28,23.18",113.28,23.18,1.0,10.0,2.0,2.0
14361,"113.53,22.93",113.53,22.93,0.0,2.0,0.0,1.0
14362,"113.41,23.28",113.41,23.28,0.0,4.0,0.0,0.0
14363,"113.49,23.00",113.49,23.0,0.0,0.0,0.0,0.0
14364,"113.30,23.47",113.3,23.47,0.0,3.0,0.0,0.0
14365,"113.29,23.55",113.29,23.55,0.0,0.0,0.0,0.0
14366,"113.83,23.34",113.83,23.34,0.0,3.0,0.0,0.0
14367,"114.08,22.57",114.08,22.57,1.0,10.0,1.0,2.0
14368,"113.61,22.77",113.61,22.77,1.0,9.0,0.0,2.0
14369,"113.61,23.28",113.61,23.28,0.0,0.0,0.0,0.0
14370,"113.95,22.51",113.95,22.51,3.0,10.0,0.0,2.0
14371,"113.64,23.60",113.64,23.6,0.0,2.0,0.0,0.0
14372,"113.96,23.82",113.96,23.82,0.0,6.0,0.0,1.0
14373,"113.32,22.87",113.32,22.87,0.0,3.0,0.0,0.0
14374,"113.61,23.16",113.61,23.16,0.0,5.0,0.0,0.0
14375,"113.11,23.36",113.11,23.36,0.0,0.0,0.0,0.0
14376,"113.39,22.77",113.39,22.77,0.0,1.0,0.0,0.0
14377,"113.63,23.24",113.63,23.24,0.0,0.0,0.0,0.0
14378,"113.57,22.42",113.57,22.42,0.0,0.0,0.0,0.0
14379,"114.40,22.64",114.4,22.64,0.0,1.0,0.0,0.0
14380,"113.58,22.81",113.58,22.81,0.0,7.0,0.0,0.0
14381,"114.16,22.58",114.16,22.58,0.0,1.0,0.0,0.0
14382,"113.83,22.73",113.83,22.73,2.0,10.0,1.0,1.0
14383,"113.49,22.98",113.49,22.98,0.0,10.0,0.0,1.0
14384,"113.91,22.76",113.91,22.76,0.0,10.0,1.0,1.0
14385,"113.99,22.59",113.99,22.59,0.0,10.0,2.0,1.0
14386,"113.35,23.29",113.35,23.29,0.0,7.0,0.0,0.0
14387,"114.29,22.65",114.29,22.65,0.0,0.0,0.0,0.0
14388,"114.07,22.59",114.07,22.59,0.0,5.0,0.0,0.0
